chem,struct,m,mix,seed,K,n,heads,rho_lastq,tape_lastq,fuel_lastq,runmean_lastq,cov_wrho,bvar_rho,drift,res,ext_ev,heads_created,rho_traj
plain,bulk4,2,scr,4,1,48,4,0.0000,11.6584,0.9814,2.5176,,,-0.0208,0,23862,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,5,1,48,4,0.0000,5.9130,0.2360,1.6960,,,-0.0242,0,23271,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,6,1,48,4,0.0000,6.1180,0.2609,1.6234,,,-0.0230,0,22511,0,0.00;0.00;-;0.00;0.00;0.00;-;0.00
plain,bulk4,2,scr,7,1,48,4,0.0000,5.9317,0.2298,1.6717,,,-0.0099,0,23759,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,8,1,48,4,0.0000,5.9130,0.2050,1.6046,,,-0.0245,0,23584,0,0.00;0.00;-;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,9,1,48,4,0.0000,6.0621,0.2422,1.7389,,,-0.0208,0,23819,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,10,1,48,4,0.0000,5.8385,0.2112,1.6595,,,-0.0042,0,23849,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,11,1,48,4,0.0000,5.9565,0.2919,1.5902,,,-0.0187,0,23653,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,12,1,48,4,0.0000,5.8261,0.1988,1.6839,,,-0.0286,0,22563,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,13,1,48,4,0.0000,5.8447,0.2360,1.5730,,,-0.0174,0,21422,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,14,1,48,4,0.0000,6.1615,0.3106,1.5585,,,-0.0142,0,23787,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,15,1,48,4,0.0000,5.6646,0.1801,1.6841,,,-0.0275,0,23028,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,16,1,48,4,0.0000,5.9627,0.2547,1.6330,,,-0.0312,0,23189,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,17,1,48,4,0.0000,11.8509,0.9938,2.5719,,,-0.0234,0,23838,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,18,1,48,4,0.0000,5.9752,0.3043,1.6422,,,-0.0174,0,23222,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,19,1,48,4,0.0000,5.9503,0.2981,1.6031,,,-0.0203,0,23756,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,20,1,48,4,0.0000,6.0311,0.2981,1.6313,,,-0.0227,0,22879,0,-;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,21,1,48,4,0.0000,5.9565,0.2422,1.6870,,,-0.0147,0,22632,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;-
plain,bulk4,2,scr,22,1,48,4,0.0000,5.9317,0.2484,1.6080,,,-0.0182,0,23770,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;-
plain,bulk4,2,scr,23,1,48,4,0.0000,6.0186,0.2733,1.6046,,,-0.0182,0,23749,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,bulk4,2,scr,24,1,48,4,0.0000,6.0497,0.2919,1.5500,,,-0.0149,0,22576,0,0.00;0.00;0.00;0.00;0.00;-;0.00;0.00
plain,c4x12,8,none,1,4,12,1,0.0000,42.4294,0.0859,8.9192,0.0000,0.0000,-0.3575,0,87030,0,0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,2,4,12,1,0.0000,43.0245,0.0920,9.2978,0.0000,0.0000,-0.3366,0,70083,0,0.13;0.10;0.10;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,3,4,12,1,0.0000,42.1963,0.1043,8.9421,0.0000,0.0000,-0.3155,0,86418,0,0.03;0.06;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,4,4,12,1,0.0000,42.1411,0.1227,8.7679,0.0000,0.0000,-0.2968,0,71649,0,0.11;0.06;0.05;0.05;0.03;0.00;0.00;0.00
plain,c4x12,8,none,5,4,12,1,0.0000,43.2209,0.0552,9.5017,0.0000,0.0000,-0.4158,0,71163,0,0.12;0.15;0.08;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,6,4,12,1,0.0000,42.4601,0.1104,8.8823,0.0000,0.0000,-0.3456,0,89748,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,7,4,12,1,0.0000,42.4233,0.1350,8.8221,0.0000,0.0000,-0.1984,0,79182,0,0.05;0.03;0.05;0.05;0.00;0.00;0.00;0.00
plain,c4x12,8,none,8,4,12,1,0.0000,43.2454,0.0675,9.4214,0.0000,0.0000,-0.3383,0,79686,0,0.10;0.05;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,9,4,12,1,0.0000,42.0552,0.1288,8.6654,0.0000,0.0000,-0.2048,0,85788,0,0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,10,4,12,1,0.0000,41.2331,0.1166,8.0458,0.0000,0.0000,-0.4512,0,63009,0,0.13;0.13;0.08;0.05;0.05;0.00;0.00;0.00
plain,c4x12,8,none,11,4,12,1,0.0000,43.2638,0.1104,9.5142,0.0000,0.0000,-0.0778,0,85559,0,0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,12,4,12,1,0.0000,42.8896,0.0920,9.1552,0.0000,0.0000,-0.2189,0,90126,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,13,4,12,1,0.0000,44.0245,0.0552,9.9793,0.0000,0.0000,-0.3112,0,88083,0,0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,14,4,12,1,0.0000,42.9571,0.1104,9.2358,0.0000,0.0000,-0.2140,0,85086,0,0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,15,4,12,1,0.0000,43.8405,0.0736,9.7814,0.0000,0.0000,-0.2978,0,91242,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,16,4,12,1,0.0000,43.1472,0.0982,9.3843,0.0000,0.0000,-0.4508,0,80370,0,0.04;0.03;0.04;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,17,4,12,1,0.0000,43.8466,0.0675,9.8011,0.0000,0.0000,-0.1855,0,81001,0,0.03;0.05;0.04;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,18,4,12,1,0.0000,42.2270,0.0736,8.8999,0.0000,0.0000,-0.1419,0,86792,0,0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,19,4,12,1,0.0419,43.1840,0.0982,8.1686,0.0038,0.0052,-0.1653,0,57411,0,0.12;0.07;0.05;0.05;0.03;0.04;0.05;0.05
plain,c4x12,8,none,20,4,12,1,0.0000,43.7975,0.0368,9.8142,0.0000,0.0000,-0.2448,0,78228,0,0.03;0.05;0.03;0.05;0.00;0.00;0.00;0.00
plain,c4x12,8,none,21,4,12,1,0.0000,42.3865,0.1227,8.7713,0.0000,0.0000,-0.2366,0,82539,0,0.03;0.05;0.05;0.06;0.00;0.00;0.00;0.00
plain,c4x12,8,none,22,4,12,1,0.0000,42.9571,0.0982,9.2499,0.0000,0.0000,-0.1847,0,78741,0,0.14;0.05;0.03;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,23,4,12,1,0.0000,44,0.0491,9.9730,0.0000,0.0000,-0.1912,0,85082,0,0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,none,24,4,12,1,0.0000,43.8650,0.0552,9.8914,0.0000,0.0000,-0.1273,0,86675,0,0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,1,4,12,1,0.0000,44.6522,0.0621,10.4187,-0.0005,0.0017,-0.0528,0,78030,0,0.15;0.04;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,2,4,12,1,0.0000,41.3230,0.1491,8.3491,0.0005,0.0025,-0.1497,0,60908,0,0.20;0.15;0.09;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,3,4,12,1,0.0000,41.2050,0.1304,8.1238,-0.0002,0.0029,-0.1523,0,56624,0,0.17;0.17;0.11;0.05;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,4,4,12,1,0.0000,41.2050,0.1242,8.1469,-0.0015,0.0050,-0.1652,0,58622,0,0.05;0.06;0.03;0.06;0.06;0.00;0.00;0.00
plain,c4x12,8,scr,5,4,12,1,0.1934,43.8137,0.0497,4.9752,0.0001,0.0070,-0.2374,0,26919,0,0.12;0.12;0.08;0.10;0.02;0.00;0.09;0.23
plain,c4x12,8,scr,6,4,12,1,0.1536,43.7329,0.0435,5.6869,-0.0032,0.0105,-0.2641,0,19288,0,0.13;0.14;0.08;0.16;0.16;0.15;0.14;0.10
plain,c4x12,8,scr,7,4,12,1,0.0000,41.0994,0.1242,7.9997,0.0004,0.0007,-0.0439,0,87219,0,0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,8,4,12,1,0.1691,42.3478,0.0932,4.6506,0.0004,0.0080,-0.2444,0,30929,0,0.05;0.09;0.06;0.08;0.18;0.11;0.15;0.08
plain,c4x12,8,scr,9,4,12,1,0.0000,44.5342,0.0994,10.3641,0.0001,0.0051,-0.1755,0,57110,0,0.23;0.10;0.15;0.10;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,10,4,12,1,0.2192,42.8758,0.0807,4.0466,0.0014,0.0077,-0.2251,0,23324,0,0.14;0.05;0.18;0.08;0.10;0.17;0.16;0.14
plain,c4x12,8,scr,11,4,12,1,0.0000,41.1925,0.0932,7.9027,0.0004,0.0042,-0.0841,0,71280,0,0.09;0.04;0.09;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,12,4,12,1,0.1876,43.0497,0.0932,4.9157,0.0000,0.0061,-0.2440,0,23580,0,0.10;0.13;0.15;0.17;0.04;0.10;0.07;0.12
plain,c4x12,8,scr,13,4,12,1,0.0000,41.2484,0.1553,8.2558,0.0012,0.0050,-0.1250,0,51786,0,0.11;0.07;0.12;0.13;0.05;0.00;0.00;0.00
plain,c4x12,8,scr,14,4,12,1,0.0000,41.4348,0.0994,8.2563,0.0011,0.0040,-0.1881,0,49095,0,0.10;0.10;0.16;0.11;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,15,4,12,1,0.0168,40.9503,0.0994,7.6216,0.0016,0.0060,-0.2271,0,36878,0,0.16;0.07;0.12;0.21;0.10;0.08;0.00;0.00
plain,c4x12,8,scr,16,4,12,1,0.0000,40.8385,0.2050,7.7580,0.0002,0.0047,-0.1337,0,54572,0,0.12;0.02;0.11;0.16;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,17,4,12,1,0.0000,41.4161,0.1242,8.1825,0.0014,0.0036,-0.1267,0,55098,0,0.17;0.11;0.03;0.09;0.07;0.00;0.00;0.00
plain,c4x12,8,scr,18,4,12,1,0.0000,41.1677,0.1304,8.0471,0.0018,0.0034,-0.1189,0,58914,0,0.03;0.16;0.10;0.06;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,19,4,12,1,0.1599,42.1553,0.0932,5.0202,0.0007,0.0082,-0.2315,0,23076,0,0.08;0.19;0.19;0.05;0.11;0.17;0.18;0.10
plain,c4x12,8,scr,20,4,12,1,0.0475,44.5839,0.0745,9.0899,0.0008,0.0045,-0.2298,0,37854,0,0.06;0.07;0.10;0.05;0.17;0.02;0.05;0.00
plain,c4x12,8,scr,21,4,12,1,0.0000,41.0373,0.0807,7.9390,0.0000,0.0023,-0.0854,0,76671,0,0.10;0.05;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,22,4,12,1,0.0000,41.0807,0.1553,7.9242,0.0006,0.0017,-0.1116,0,75114,0,0.05;0.09;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,8,scr,23,4,12,1,0.2027,42.5528,0.0870,4.2604,0.0022,0.0054,-0.2424,0,21303,0,0.06;0.14;0.10;0.08;0.11;0.03;0.18;0.11
plain,c4x12,8,scr,24,4,12,1,0.1304,41.9441,0.0870,5.4111,0.0006,0.0063,-0.2865,0,20205,0,0.20;0.13;0.05;0.17;0.18;0.06;0.11;0.03
plain,c4x12,2,none,1,4,12,1,0.0000,8.8773,1.1718,1.9425,0.0000,0.0000,-0.2994,0,95496,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,2,4,12,1,0.0000,9.0123,0.9509,1.9806,0.0000,0.0000,-0.1022,0,95300,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,3,4,12,1,0.0000,9.2025,0.9632,1.9863,0.0000,0.0000,-0.3966,0,95577,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,4,4,12,1,0.0000,9.0859,1,1.9816,0.0000,0.0000,-0.2054,0,95651,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,5,4,12,1,0.0000,14.7853,1.5399,2.2970,0.0000,0.0000,-0.1495,0,95745,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,6,4,12,1,0.0000,7.1840,0.6687,1.7163,0.0000,0.0000,0.0000,0,95624,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,7,4,12,1,0.0000,8.9816,1.0123,1.9742,0.0000,0.0000,-0.3468,0,95460,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,8,4,12,1,0.0000,8.9571,1.0123,1.9859,0.0000,0.0000,-0.1774,0,95418,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,9,4,12,1,0.0000,6.0185,0.2284,1.4838,,,-0.1600,0,95385,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,10,4,12,1,0.0000,6.9632,0.6380,1.6672,0.0000,0.0000,-0.2823,0,95540,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,11,4,12,1,0.0000,8.8344,1.0061,1.9238,0.0000,0.0000,-0.2917,0,95678,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,12,4,12,1,0.0000,6.1358,0.2284,1.5093,0.0000,0.0000,-0.1911,0,95398,0,0.00;0.00;0.00;0.00;-;0.00;0.00;0.00
plain,c4x12,2,none,13,4,12,1,0.0000,8.9018,0.9877,1.9481,0.0000,0.0000,-0.2267,0,95715,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,14,4,12,1,0.0000,9.0920,1.1656,2.0158,0.0000,0.0000,-0.0571,0,95872,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,15,4,12,1,0.0000,9.4417,1.0920,2.0312,0.0000,0.0000,-0.2683,0,95562,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,16,4,12,1,0.0000,6.9264,0.6626,1.6695,0.0000,0.0000,-0.2054,0,95591,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,17,4,12,1,0.0000,9.1288,0.9816,1.9905,0.0000,0.0000,-0.0845,0,95653,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,18,4,12,1,0.0000,6.0926,0.2778,1.5015,0.0000,0.0000,-0.2049,0,95436,0,0.00;0.00;-;0.00;0.00;0.00;-;0.00
plain,c4x12,2,none,19,4,12,1,0.0000,8.9018,0.9632,1.9473,0.0000,0.0000,-0.3190,0,95553,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,20,4,12,1,0.0000,6.1049,0.2407,1.5077,0.0000,0.0000,-0.1081,0,95372,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,21,4,12,1,0.0000,8.8957,1.0429,1.9642,0.0000,0.0000,-0.2397,0,95648,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,22,4,12,1,0.0000,7.1411,0.5890,1.6925,0.0000,0.0000,-0.2690,0,95381,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,23,4,12,1,0.0000,6.8834,0.5583,1.6454,0.0000,0.0000,-0.2126,0,95744,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,none,24,4,12,1,0.0000,21.3067,1.4785,2.6918,0.0000,0.0000,-0.2537,0,95484,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,1,4,12,1,0.0000,21.2422,1.4596,2.6886,0.0000,0.0000,-0.0191,0,94995,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,2,4,12,1,0.0000,6.1801,0.2236,1.5202,0.0000,0.0000,-0.0116,0,95542,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,3,4,12,1,0.0000,21.3851,1.5776,2.6837,0.0000,0.0000,-0.0222,0,95408,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,4,4,12,1,0.0000,6.2236,0.2422,1.5318,0.0000,0.0000,-0.0136,0,95457,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,5,4,12,1,0.0000,20.9006,1.5652,2.6111,0.0000,0.0000,-0.0154,0,95490,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,6,4,12,1,0.0000,5.8696,0.2422,1.4387,0.0000,0.0000,-0.0077,0,95208,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,7,4,12,1,0.0000,6.0932,0.2484,1.5093,0.0000,0.0000,-0.0168,0,95356,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,8,4,12,1,0.0000,6.1739,0.2547,1.5217,0.0000,0.0000,-0.0192,0,95417,0,0.00;0.00;0.00;0.00;-;0.00;0.00;0.00
plain,c4x12,2,scr,9,4,12,1,0.0000,7.7391,0.7205,1.7945,0.0000,0.0000,-0.0177,0,95291,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,10,4,12,1,0.0000,8.9068,1.0248,1.9445,0.0000,0.0000,-0.0134,0,95221,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,11,4,12,1,0.0000,6.1553,0.2484,1.5233,0.0000,0.0000,-0.0264,0,95200,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,12,4,12,1,0.0000,6.1180,0.3354,1.5132,0.0000,0.0000,-0.0411,0,94994,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,13,4,12,1,0.0000,6.0373,0.2547,1.4915,0.0000,0.0000,-0.0196,0,95306,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,14,4,12,1,0.0000,6.1801,0.2795,1.5217,0.0000,0.0000,-0.0093,0,95189,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,15,4,12,1,0.0000,6.0994,0.3106,1.5085,0.0000,0.0000,-0.0178,0,95283,0,0.00;0.00;0.00;-;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,16,4,12,1,0.0000,6.2236,0.2360,1.5349,0.0000,0.0000,-0.0106,0,94936,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,17,4,12,1,0.0000,6.2298,0.2981,1.5404,0.0000,0.0000,-0.0149,0,95421,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,18,4,12,1,0.0000,7.9193,0.7702,1.8240,0.0000,0.0000,-0.0118,0,95231,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,19,4,12,1,0.0000,6.1180,0.2795,1.5132,0.0000,0.0000,-0.0194,0,95511,0,0.00;0.00;0.00;0.00;0.00;0.00;-;0.00
plain,c4x12,2,scr,20,4,12,1,0.0000,21.2484,1.3975,2.6370,0.0000,0.0000,-0.0392,0,95303,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,21,4,12,1,0.0000,20.8447,1.6398,2.7157,0.0000,0.0000,-0.0209,0,95304,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,22,4,12,1,0.0000,21.3292,1.5528,2.6479,0.0000,0.0000,-0.0264,0,95324,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,23,4,12,1,0.0000,21.0311,1.5714,2.7322,0.0000,0.0000,-0.0172,0,95411,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plain,c4x12,2,scr,24,4,12,1,0.0000,6.1118,0.3106,1.5070,0.0000,0.0000,-0.0197,0,95677,0,0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
