glyph,arm,cad,seed,outcome,alive,active,qmarks,copiers,matter_events,total_events,exact
α,f4sat,1,62,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,63,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,64,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,65,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,66,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,67,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,68,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,69,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,70,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,71,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,72,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,73,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,74,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,75,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,76,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,77,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,78,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,79,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,80,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,81,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,82,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,83,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,84,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,85,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,86,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,87,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,88,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,89,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,90,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,91,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,92,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,93,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,94,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,95,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,96,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,97,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,98,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,99,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,100,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,101,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,102,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,103,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,104,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,105,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,106,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,107,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,108,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,109,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,110,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,111,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,112,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,113,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,114,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,115,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,116,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,117,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,118,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,119,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,120,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,121,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,122,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,123,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,124,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,125,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,126,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,127,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,128,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,129,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,130,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,131,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,132,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,133,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,134,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,135,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,136,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,137,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,138,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,139,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,140,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,141,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,142,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,143,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,144,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,145,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,146,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,147,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,148,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,149,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,150,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,151,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,152,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,153,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,154,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,155,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,156,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,157,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,158,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,159,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,160,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,161,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,162,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,163,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,164,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,165,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,166,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,167,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,168,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,169,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,170,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,171,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,172,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,173,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,174,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,175,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,176,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,177,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,178,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,179,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,180,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,181,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,182,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,183,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,184,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,185,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,186,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,187,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,188,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,189,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,190,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,191,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,192,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,193,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,194,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,195,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,196,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,197,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,198,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,199,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,1,200,REPAIR,6,6,0,3,1603,3204,True
α,f4sat,2,1,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,2,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,3,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,4,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,5,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,6,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,7,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,8,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,9,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,10,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,11,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,12,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,13,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,14,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,15,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,16,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,17,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,18,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,19,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,20,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,21,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,22,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,23,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,24,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,25,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,26,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,27,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,28,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,29,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,30,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,31,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,32,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,33,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,34,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,35,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,36,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,37,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,38,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,39,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,40,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,41,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,42,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,43,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,44,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,45,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,46,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,47,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,48,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,49,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,50,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,51,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,52,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,53,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,54,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,55,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,56,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,57,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,58,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,59,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,60,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,61,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,62,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,63,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,64,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,65,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,66,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,67,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,68,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,69,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,70,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,71,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,72,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,73,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,74,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,75,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,76,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,77,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,78,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,79,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,80,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,81,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,82,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,83,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,84,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,85,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,86,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,87,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,88,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,89,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,90,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,91,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,92,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,93,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,94,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,95,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,96,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,97,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,98,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,99,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,100,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,101,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,102,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,103,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,104,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,105,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,106,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,107,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,108,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,109,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,110,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,111,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,112,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,113,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,114,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,115,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,116,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,117,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,118,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,119,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,120,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,121,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,122,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,123,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,124,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,125,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,126,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,127,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,128,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,129,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,130,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,131,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,132,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,133,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,134,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,135,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,136,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,137,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,138,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,139,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,140,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,141,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,142,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,143,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,144,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,145,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,146,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,147,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,148,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,149,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,150,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,151,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,152,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,153,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,154,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,155,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,156,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,157,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,158,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,159,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,160,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,161,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,162,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,163,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,164,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,165,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,166,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,167,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,168,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,169,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,170,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,171,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,172,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,173,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,174,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,175,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,176,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,177,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,178,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,179,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,180,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,181,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,182,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,183,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,184,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,185,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,186,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,187,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,188,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,189,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,190,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,191,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,192,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,193,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,194,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,195,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,196,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,197,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,198,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,199,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,2,200,REPAIR,6,6,0,3,1603,4804,True
α,f4sat,4,1,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,2,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,3,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,4,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,5,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,6,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,7,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,8,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,9,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,10,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,11,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,12,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,13,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,14,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,15,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,16,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,17,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,18,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,19,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,20,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,21,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,22,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,23,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,24,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,25,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,26,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,27,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,28,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,29,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,30,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,31,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,32,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,33,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,34,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,35,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,36,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,37,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,38,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,39,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,40,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,41,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,42,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,43,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,44,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,45,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,46,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,47,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,48,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,49,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,50,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,51,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,52,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,53,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,54,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,55,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,56,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,57,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,58,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,59,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,60,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,61,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,62,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,63,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,64,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,65,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,66,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,67,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,68,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,69,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,70,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,71,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,72,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,73,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,74,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,75,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,76,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,77,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,78,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,79,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,80,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,81,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,82,REPAIR,6,6,0,3,1603,8004,True
α,f4sat,4,83,REPAIR,6,6,0,3,1603,8004,True
